region,metric,period,value
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 38,21.100962
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 39,17.364192
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 40,15.821988
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 41,18.109434
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 42,17.372307
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 43,13.635855
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 44,13.823757
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 45,12.974322
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 46,17.595951
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 47,20.433192
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 48,21.292338
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 49,22.171818
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 5,37.434189
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 50,26.646612
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 51,23.180532
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 52,24.445512
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 53,31.334814
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 54,34.845402
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 55,32.180175
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 56,32.118108
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 57,32.454879
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 58,32.817144
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 59,28.80888
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 6,32.56983
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 60,28.738116
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 61,28.697649
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 62,30.718875
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 63,30.468657
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 64,30.717999
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 7,35.888181
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 8,37.604058
Europe,    - (3* Natural gas price)  EUR/ mmBTU,Unnamed: 9,45.566265
Europe,    Other costs ~130 EUR,Unnamed: 58,60.0
Europe,    Other costs ~130 EUR,Unnamed: 59,60.0
Europe,    Other costs ~130 EUR,Unnamed: 60,60.0
Europe,    Other costs ~130 EUR,Unnamed: 61,60.0
Europe,    Other costs ~130 EUR,Unnamed: 62,60.0
Europe,    Other costs ~130 EUR,Unnamed: 63,60.0
Europe,    Other costs ~130 EUR,Unnamed: 64,60.0
Europe,    Other costs ~90EUR,Unnamed: 58,60.0
Europe,    Other costs ~90EUR,Unnamed: 59,60.0
Europe,    Other costs ~90EUR,Unnamed: 60,60.0
Europe,    Other costs ~90EUR,Unnamed: 61,60.0
Europe,    Other costs ~90EUR,Unnamed: 62,60.0
Europe,    Other costs ~90EUR,Unnamed: 63,60.0
Europe,    Other costs ~90EUR,Unnamed: 64,60.0
Europe,    U.S Dollar Index,Unnamed: 10,108.487
Europe,    U.S Dollar Index,Unnamed: 11,100.779
Europe,    U.S Dollar Index,Unnamed: 12,105.866
Europe,    U.S Dollar Index,Unnamed: 13,104.487
Europe,    U.S Dollar Index,Unnamed: 14,101.333
Europe,    U.S Dollar Index,Unnamed: 15,106.174
Europe,    U.S Dollar Index,Unnamed: 16,102.912
Europe,    U.S Dollar Index,Unnamed: 17,102.506
Europe,    U.S Dollar Index,Unnamed: 18,103.522
Europe,    U.S Dollar Index,Unnamed: 19,112.117
Europe,    U.S Dollar Index,Unnamed: 20,104.685
Europe,    U.S Dollar Index,Unnamed: 21,98.312
Europe,    U.S Dollar Index,Unnamed: 22,95.67
Europe,    U.S Dollar Index,Unnamed: 23,94.23
Europe,    U.S Dollar Index,Unnamed: 24,92.436
Europe,    U.S Dollar Index,Unnamed: 25,93.232
Europe,    U.S Dollar Index,Unnamed: 26,89.937
Europe,    U.S Dollar Index,Unnamed: 27,93.886
Europe,    U.S Dollar Index,Unnamed: 28,97.39101
Europe,    U.S Dollar Index,Unnamed: 29,99.048
Europe,    U.S Dollar Index,Unnamed: 30,96.38901
Europe,    U.S Dollar Index,Unnamed: 31,99.37701
Europe,    U.S Dollar Index,Unnamed: 32,96.13
Europe,    U.S Dollar Index,Unnamed: 33,97.284
Europe,    U.S Dollar Index,Unnamed: 34,96.173
Europe,    U.S Dollar Index,Unnamed: 35,95.132
Europe,    U.S Dollar Index,Unnamed: 36,94.47
Europe,    U.S Dollar Index,Unnamed: 37,89.974
Europe,    U.S Dollar Index,Unnamed: 38,92.12401
Europe,    U.S Dollar Index,Unnamed: 39,93.076
Europe,    U.S Dollar Index,Unnamed: 40,95.62801
Europe,    U.S Dollar Index,Unnamed: 41,100.35
Europe,    U.S Dollar Index,Unnamed: 42,102.21
Europe,    U.S Dollar Index,Unnamed: 43,95.46301
Europe,    U.S Dollar Index,Unnamed: 44,96.14301
Europe,    U.S Dollar Index,Unnamed: 45,94.58601
Europe,    U.S Dollar Index,Unnamed: 46,98.631
Europe,    U.S Dollar Index,Unnamed: 47,96.35001
Europe,    U.S Dollar Index,Unnamed: 48,95.48501
Europe,    U.S Dollar Index,Unnamed: 49,98.357
Europe,    U.S Dollar Index,Unnamed: 5,97.12599945
Europe,    U.S Dollar Index,Unnamed: 50,90.269
Europe,    U.S Dollar Index,Unnamed: 51,85.936
Europe,    U.S Dollar Index,Unnamed: 52,79.775
Europe,    U.S Dollar Index,Unnamed: 53,80.10001
Europe,    U.S Dollar Index,Unnamed: 54,80.035
Europe,    U.S Dollar Index,Unnamed: 55,80.221
Europe,    U.S Dollar Index,Unnamed: 56,83.136
Europe,    U.S Dollar Index,Unnamed: 57,82.976
Europe,    U.S Dollar Index,Unnamed: 58,79.769
Europe,    U.S Dollar Index,Unnamed: 59,79.93501
Europe,    U.S Dollar Index,Unnamed: 6,98.32201
Europe,    U.S Dollar Index,Unnamed: 60,81.62701
Europe,    U.S Dollar Index,Unnamed: 61,79.00401
Europe,    U.S Dollar Index,Unnamed: 62,80.178
Europe,    U.S Dollar Index,Unnamed: 63,78.553
Europe,    U.S Dollar Index,Unnamed: 64,74.303
Europe,    U.S Dollar Index,Unnamed: 7,97.775
Europe,    U.S Dollar Index,Unnamed: 8,96.87501
Europe,    U.S Dollar Index,Unnamed: 9,104.21
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 10,479.694692
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 11,466.410805
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 12,504.823211
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 13,543.389983
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 14,581.145525
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 15,512.011516
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 16,501.571828
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 17,602.050945
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 18,615.73585
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 19,690.072093
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 20,739.978834
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 21,753.932665
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 22,629.312454
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 23,593.47556
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 24,540.906505
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 25,480.995837
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 26,413.565769
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 27,384.435189
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 28,366.610959
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 29,386.628078
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 30,381.003953
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 31,401.259749
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 32,426.986609
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 33,417.420188
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 34,424.532349
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 35,399.962996
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 36,390.179644
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 37,407.429533
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 38,397.567799
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 39,382.864252
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 40,369.191864
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 41,403.982215
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 42,428.287619
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 43,322.655868
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 44,303.497203
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 45,276.389336
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 46,280.203933
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 5,470.173672
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 6,444.309282
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 7,434.272979
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 8,432.987206
Europe,- BOF Costs (Total) (EUR/mt),Unnamed: 9,474.933675
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 10,530.566697
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 11,519.844051
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 12,529.666891
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 13,541.712203
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 14,556.922184
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 15,526.222747
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 16,544.223941
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 17,617.772615
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 18,637.897152
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 19,716.346381
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 20,714.67393
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 21,768.055947
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 22,681.072064
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 23,603.383105
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 24,596.595474
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 25,543.562959
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 26,450.832912
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 27,385.834938
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 28,371.534164
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 29,385.987622
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 30,389.32386
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 31,395.838205
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 32,417.266353
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 33,429.948311
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 34,433.611093
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 35,433.968317
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 36,443.472638
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 37,451.484317
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 38,429.865372
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 39,429.754946
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 40,394.164029
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 41,408.638171
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 42,394.274646
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 43,328.241789
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 44,360.206093
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 45,295.452879
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 46,298.935312
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 5,517.065427
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 6,495.311682
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 7,475.593098
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 8,473.714363
Europe,- EAF Costs (Total) (EUR/mt),Unnamed: 9,530.138758
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 10,118.700923
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 11,204.096426
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 12,180.736327
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 13,239.199479
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 14,121.984167
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 15,207.217022
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 16,348.291095
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 17,229.460017
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 18,81.27265
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 19,129.4008
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 20,527.720474
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 21,439.61671
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 22,518.57851
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 23,807.653594
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 24,722.521457
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 25,395.86724
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 26,219.645866
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 27,114.474426
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 28,115.001849
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 29,126.927651
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 30,93.736162
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 31,123.62868
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 32,111.64341
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 33,159.838197
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 34,202.812501
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 35,258.798821
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 36,294.101048
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 37,301.905236
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 38,244.165918
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 39,233.362008
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 40,213.532078
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 41,215.28335
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 42,128.755016
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 43,173.29767
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 44,176.090335
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 45,83.090856
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 46,98.530298
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 5,266.242728
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 6,260.968872
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 7,225.750329
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 8,292.33114
Europe,= BOF Integrated Steel Profit (EUR/mt),Unnamed: 9,161.092421
Europe,= EAF Steel Profit (EUR/mt),Unnamed: 10,67.828918
