series_name,ticker,period,value
        Retail Sales (units),TRACUSRT Index,Unnamed: 61,40974.0
        Retail Sales (units),TRACUSRT Index,Unnamed: 62,39518.0
        Retail Sales (units),TRACUSRT Index,Unnamed: 63,54262.0
        Retail Sales (units),TRACUSRT Index,Unnamed: 7,65332.0
        Retail Sales (units),TRACUSRT Index,Unnamed: 8,36114.0
        Retail Sales (units),TRACUSRT Index,Unnamed: 9,49641.0
        Romania,WCARRO Index,Unnamed: 10,32004.0
        Romania,WCARRO Index,Unnamed: 11,50277.0
        Romania,WCARRO Index,Unnamed: 12,33228.0
        Romania,WCARRO Index,Unnamed: 13,33900.0
        Romania,WCARRO Index,Unnamed: 14,35535.0
        Romania,WCARRO Index,Unnamed: 15,36679.0
        Romania,WCARRO Index,Unnamed: 16,36966.0
        Romania,WCARRO Index,Unnamed: 17,34052.0
        Romania,WCARRO Index,Unnamed: 18,36564.0
        Romania,WCARRO Index,Unnamed: 19,29734.0
        Romania,WCARRO Index,Unnamed: 20,28978.0
        Romania,WCARRO Index,Unnamed: 21,32946.0
        Romania,WCARRO Index,Unnamed: 22,40564.0
        Romania,WCARRO Index,Unnamed: 23,26936.0
        Romania,WCARRO Index,Unnamed: 24,20762.0
        Romania,WCARRO Index,Unnamed: 25,41750.0
        Romania,WCARRO Index,Unnamed: 26,34985.0
        Romania,WCARRO Index,Unnamed: 27,21636.0
        Romania,WCARRO Index,Unnamed: 28,27979.0
        Romania,WCARRO Index,Unnamed: 29,37513.0
        Romania,WCARRO Index,Unnamed: 30,52429.0
        Romania,WCARRO Index,Unnamed: 31,35784.0
        Romania,WCARRO Index,Unnamed: 32,35836.0
        Romania,WCARRO Index,Unnamed: 33,24324.0
        Romania,WCARRO Index,Unnamed: 34,46527.0
        Romania,WCARRO Index,Unnamed: 35,31425.0
        Romania,WCARRO Index,Unnamed: 36,28643.0
        Romania,WCARRO Index,Unnamed: 37,27618.0
        Romania,WCARRO Index,Unnamed: 38,33761.0
        Romania,WCARRO Index,Unnamed: 39,22732.0
        Romania,WCARRO Index,Unnamed: 40,22276.0
        Romania,WCARRO Index,Unnamed: 41,26927.0
        Romania,WCARRO Index,Unnamed: 42,32540.0
        Romania,WCARRO Index,Unnamed: 43,17981.0
        Romania,WCARRO Index,Unnamed: 44,17471.0
        Romania,WCARRO Index,Unnamed: 45,24323.0
        Romania,WCARRO Index,Unnamed: 46,22367.0
        Romania,WCARRO Index,Unnamed: 47,20039.0
        Romania,WCARRO Index,Unnamed: 48,14452.0
        Romania,WCARRO Index,Unnamed: 49,18608.0
        Romania,WCARRO Index,Unnamed: 5,48033.0
        Romania,WCARRO Index,Unnamed: 50,20339.0
        Romania,WCARRO Index,Unnamed: 51,17880.0
        Romania,WCARRO Index,Unnamed: 52,13345.0
        Romania,WCARRO Index,Unnamed: 53,16637.0
        Romania,WCARRO Index,Unnamed: 54,16537.0
        Romania,WCARRO Index,Unnamed: 55,13316.0
        Romania,WCARRO Index,Unnamed: 56,11233.0
        Romania,WCARRO Index,Unnamed: 57,17308.0
        Romania,WCARRO Index,Unnamed: 58,15785.0
        Romania,WCARRO Index,Unnamed: 59,19378.0
        Romania,WCARRO Index,Unnamed: 6,43950.0
        Romania,WCARRO Index,Unnamed: 60,13965.0
        Romania,WCARRO Index,Unnamed: 61,25828.0
        Romania,WCARRO Index,Unnamed: 62,24123.0
        Romania,WCARRO Index,Unnamed: 63,22079.0
        Romania,WCARRO Index,Unnamed: 7,31128.0
        Romania,WCARRO Index,Unnamed: 8,33692.0
        Romania,WCARRO Index,Unnamed: 9,35596.0
        Slovakia,WCARSK Index,Unnamed: 10,20447.0
        Slovakia,WCARSK Index,Unnamed: 11,23751.0
        Slovakia,WCARSK Index,Unnamed: 12,23391.0
        Slovakia,WCARSK Index,Unnamed: 13,21526.0
        Slovakia,WCARSK Index,Unnamed: 14,23428.0
        Slovakia,WCARSK Index,Unnamed: 15,23302.0
        Slovakia,WCARSK Index,Unnamed: 16,22155.0
        Slovakia,WCARSK Index,Unnamed: 17,20735.0
        Slovakia,WCARSK Index,Unnamed: 18,18153.0
        Slovakia,WCARSK Index,Unnamed: 19,20732.0
        Slovakia,WCARSK Index,Unnamed: 20,19221.0
        Slovakia,WCARSK Index,Unnamed: 21,16981.0
        Slovakia,WCARSK Index,Unnamed: 22,20270.0
        Slovakia,WCARSK Index,Unnamed: 23,23047.0
        Slovakia,WCARSK Index,Unnamed: 24,15402.0
        Slovakia,WCARSK Index,Unnamed: 25,20698.0
        Slovakia,WCARSK Index,Unnamed: 26,21592.0
        Slovakia,WCARSK Index,Unnamed: 27,15049.0
        Slovakia,WCARSK Index,Unnamed: 28,18966.0
        Slovakia,WCARSK Index,Unnamed: 29,25150.0
        Slovakia,WCARSK Index,Unnamed: 30,24343.0
        Slovakia,WCARSK Index,Unnamed: 31,28178.0
        Slovakia,WCARSK Index,Unnamed: 32,23897.0
        Slovakia,WCARSK Index,Unnamed: 33,22359.0
        Slovakia,WCARSK Index,Unnamed: 34,23830.0
        Slovakia,WCARSK Index,Unnamed: 35,27548.0
        Slovakia,WCARSK Index,Unnamed: 36,24343.0
        Slovakia,WCARSK Index,Unnamed: 37,24750.0
        Slovakia,WCARSK Index,Unnamed: 38,22464.0
        Slovakia,WCARSK Index,Unnamed: 39,26057.0
        Slovakia,WCARSK Index,Unnamed: 40,22814.0
        Slovakia,WCARSK Index,Unnamed: 41,23351.0
        Slovakia,WCARSK Index,Unnamed: 42,20858.0
        Slovakia,WCARSK Index,Unnamed: 43,23931.0
        Slovakia,WCARSK Index,Unnamed: 44,20023.0
        Slovakia,WCARSK Index,Unnamed: 45,20960.0
        Slovakia,WCARSK Index,Unnamed: 46,19834.0
        Slovakia,WCARSK Index,Unnamed: 47,20583.0
        Slovakia,WCARSK Index,Unnamed: 48,16594.0
        Slovakia,WCARSK Index,Unnamed: 49,18985.0
        Slovakia,WCARSK Index,Unnamed: 5,25649.0
        Slovakia,WCARSK Index,Unnamed: 50,17272.0
        Slovakia,WCARSK Index,Unnamed: 51,19137.0
        Slovakia,WCARSK Index,Unnamed: 52,16855.0
        Slovakia,WCARSK Index,Unnamed: 53,18920.0
        Slovakia,WCARSK Index,Unnamed: 54,15036.0
        Slovakia,WCARSK Index,Unnamed: 55,17543.0
        Slovakia,WCARSK Index,Unnamed: 56,14501.0
        Slovakia,WCARSK Index,Unnamed: 57,15423.0
        Slovakia,WCARSK Index,Unnamed: 58,19529.0
        Slovakia,WCARSK Index,Unnamed: 59,17718.0
        Slovakia,WCARSK Index,Unnamed: 6,22304.0
        Slovakia,WCARSK Index,Unnamed: 60,16598.0
        Slovakia,WCARSK Index,Unnamed: 61,18249.0
        Slovakia,WCARSK Index,Unnamed: 62,15771.0
        Slovakia,WCARSK Index,Unnamed: 63,18486.0
        Slovakia,WCARSK Index,Unnamed: 7,24773.0
        Slovakia,WCARSK Index,Unnamed: 8,20317.0
        Slovakia,WCARSK Index,Unnamed: 9,25820.0
        Slovenia,WCARSI Index,Unnamed: 10,12668.0
        Slovenia,WCARSI Index,Unnamed: 11,14344.0
        Slovenia,WCARSI Index,Unnamed: 12,13993.0
        Slovenia,WCARSI Index,Unnamed: 13,10546.0
        Slovenia,WCARSI Index,Unnamed: 14,11067.0
        Slovenia,WCARSI Index,Unnamed: 15,13860.0
        Slovenia,WCARSI Index,Unnamed: 16,13460.0
        Slovenia,WCARSI Index,Unnamed: 17,9591.0
        Slovenia,WCARSI Index,Unnamed: 18,10911.0
        Slovenia,WCARSI Index,Unnamed: 19,13111.0
        Slovenia,WCARSI Index,Unnamed: 20,12760.0
        Slovenia,WCARSI Index,Unnamed: 21,10890.0
        Slovenia,WCARSI Index,Unnamed: 22,12089.0
        Slovenia,WCARSI Index,Unnamed: 23,14718.0
        Slovenia,WCARSI Index,Unnamed: 24,16291.0
        Slovenia,WCARSI Index,Unnamed: 25,10458.0
        Slovenia,WCARSI Index,Unnamed: 26,15218.0
        Slovenia,WCARSI Index,Unnamed: 27,13493.0
        Slovenia,WCARSI Index,Unnamed: 28,14508.0
        Slovenia,WCARSI Index,Unnamed: 29,15785.0
        Slovenia,WCARSI Index,Unnamed: 30,16286.0
        Slovenia,WCARSI Index,Unnamed: 31,20860.0
        Slovenia,WCARSI Index,Unnamed: 32,20047.0
        Slovenia,WCARSI Index,Unnamed: 33,14383.0
        Slovenia,WCARSI Index,Unnamed: 34,16775.0
        Slovenia,WCARSI Index,Unnamed: 35,21271.0
        Slovenia,WCARSI Index,Unnamed: 36,20359.0
        Slovenia,WCARSI Index,Unnamed: 37,16777.0
        Slovenia,WCARSI Index,Unnamed: 38,15083.0
        Slovenia,WCARSI Index,Unnamed: 39,20342.0
        Slovenia,WCARSI Index,Unnamed: 40,18690.0
        Slovenia,WCARSI Index,Unnamed: 41,14654.0
        Slovenia,WCARSI Index,Unnamed: 42,14040.0
        Slovenia,WCARSI Index,Unnamed: 43,18289.0
        Slovenia,WCARSI Index,Unnamed: 44,16691.0
        Slovenia,WCARSI Index,Unnamed: 45,14651.0
        Slovenia,WCARSI Index,Unnamed: 46,13618.0
        Slovenia,WCARSI Index,Unnamed: 47,16182.0
        Slovenia,WCARSI Index,Unnamed: 48,15647.0
        Slovenia,WCARSI Index,Unnamed: 49,13290.0
        Slovenia,WCARSI Index,Unnamed: 5,13139.0
        Slovenia,WCARSI Index,Unnamed: 50,12331.0
        Slovenia,WCARSI Index,Unnamed: 51,14439.0
        Slovenia,WCARSI Index,Unnamed: 52,13799.0
        Slovenia,WCARSI Index,Unnamed: 53,11125.0
        Slovenia,WCARSI Index,Unnamed: 54,11592.0
        Slovenia,WCARSI Index,Unnamed: 55,15461.0
        Slovenia,WCARSI Index,Unnamed: 56,12768.0
        Slovenia,WCARSI Index,Unnamed: 57,9941.0
        Slovenia,WCARSI Index,Unnamed: 58,10380.0
        Slovenia,WCARSI Index,Unnamed: 59,14002.0
        Slovenia,WCARSI Index,Unnamed: 6,14284.0
        Slovenia,WCARSI Index,Unnamed: 60,14325.0
        Slovenia,WCARSI Index,Unnamed: 61,12039.0
        Slovenia,WCARSI Index,Unnamed: 62,13436.0
        Slovenia,WCARSI Index,Unnamed: 63,16289.0
        Slovenia,WCARSI Index,Unnamed: 7,15155.0
        Slovenia,WCARSI Index,Unnamed: 8,14672.0
        Slovenia,WCARSI Index,Unnamed: 9,12013.0
        Spain,WCARESI Index,Unnamed: 10,209455.0
        Spain,WCARESI Index,Unnamed: 11,290548.0
        Spain,WCARESI Index,Unnamed: 12,244747.0
        Spain,WCARESI Index,Unnamed: 13,237979.0
        Spain,WCARESI Index,Unnamed: 14,205959.0
        Spain,WCARESI Index,Unnamed: 15,267856.0
        Spain,WCARESI Index,Unnamed: 16,237565.0
        Spain,WCARESI Index,Unnamed: 17,213093.0
        Spain,WCARESI Index,Unnamed: 18,192525.0
        Spain,WCARESI Index,Unnamed: 19,243359.0
        Spain,WCARESI Index,Unnamed: 20,164398.0
        Spain,WCARESI Index,Unnamed: 21,211523.0
        Spain,WCARESI Index,Unnamed: 22,191122.0
        Spain,WCARESI Index,Unnamed: 23,270777.0
        Spain,WCARESI Index,Unnamed: 24,186055.0
        Spain,WCARESI Index,Unnamed: 25,255774.0
        Spain,WCARESI Index,Unnamed: 26,255581.0
        Spain,WCARESI Index,Unnamed: 27,121152.0
        Spain,WCARESI Index,Unnamed: 28,218703.0
        Spain,WCARESI Index,Unnamed: 29,292963.0
        Spain,WCARESI Index,Unnamed: 30,272843.0
        Spain,WCARESI Index,Unnamed: 31,375553.0
        Spain,WCARESI Index,Unnamed: 32,316890.0
        Spain,WCARESI Index,Unnamed: 33,278764.0
        Spain,WCARESI Index,Unnamed: 34,308002.0
        Spain,WCARESI Index,Unnamed: 35,394355.0
        Spain,WCARESI Index,Unnamed: 36,340316.0
        Spain,WCARESI Index,Unnamed: 37,301790.0
        Spain,WCARESI Index,Unnamed: 38,265648.0
        Spain,WCARESI Index,Unnamed: 39,359583.0
        Spain,WCARESI Index,Unnamed: 40,307911.0
        Spain,WCARESI Index,Unnamed: 41,272789.0
        Spain,WCARESI Index,Unnamed: 42,250986.0
        Spain,WCARESI Index,Unnamed: 43,337740.0
        Spain,WCARESI Index,Unnamed: 44,285494.0
        Spain,WCARESI Index,Unnamed: 45,250314.0
        Spain,WCARESI Index,Unnamed: 46,228666.0
        Spain,WCARESI Index,Unnamed: 47,288078.0
        Spain,WCARESI Index,Unnamed: 48,267134.0
        Spain,WCARESI Index,Unnamed: 49,214635.0
        Spain,WCARESI Index,Unnamed: 5,293921.0
        Spain,WCARESI Index,Unnamed: 50,185730.0
        Spain,WCARESI Index,Unnamed: 51,252816.0
        Spain,WCARESI Index,Unnamed: 52,202127.0
        Spain,WCARESI Index,Unnamed: 53,176264.0
        Spain,WCARESI Index,Unnamed: 54,160074.0
        Spain,WCARESI Index,Unnamed: 55,205617.0
        Spain,WCARESI Index,Unnamed: 56,180721.0
        Spain,WCARESI Index,Unnamed: 57,144225.0
        Spain,WCARESI Index,Unnamed: 58,149293.0
        Spain,WCARESI Index,Unnamed: 59,201953.0
        Spain,WCARESI Index,Unnamed: 6,244819.0
        Spain,WCARESI Index,Unnamed: 60,204118.0
        Spain,WCARESI Index,Unnamed: 61,184131.0
        Spain,WCARESI Index,Unnamed: 62,181708.0
        Spain,WCARESI Index,Unnamed: 63,234063.0
        Spain,WCARESI Index,Unnamed: 7,330467.0
        Spain,WCARESI Index,Unnamed: 8,279374.0
        Spain,WCARESI Index,Unnamed: 9,272205.0
        Sweden,WCARSEI Index,Unnamed: 10,61098.0
        Sweden,WCARSEI Index,Unnamed: 11,72473.0
        Sweden,WCARSEI Index,Unnamed: 12,59820.0
        Sweden,WCARSEI Index,Unnamed: 13,79857.0
        Sweden,WCARSEI Index,Unnamed: 14,69303.0
        Sweden,WCARSEI Index,Unnamed: 15,77355.0
        Sweden,WCARSEI Index,Unnamed: 16,63302.0
        Sweden,WCARSEI Index,Unnamed: 17,83447.0
        Sweden,WCARSEI Index,Unnamed: 18,60458.0
        Sweden,WCARSEI Index,Unnamed: 19,74443.0
        Sweden,WCARSEI Index,Unnamed: 20,69739.0
        Sweden,WCARSEI Index,Unnamed: 21,68623.0
        Sweden,WCARSEI Index,Unnamed: 22,59220.0
        Sweden,WCARSEI Index,Unnamed: 23,82293.0
        Sweden,WCARSEI Index,Unnamed: 24,90870.0
        Sweden,WCARSEI Index,Unnamed: 25,89380.0
        Sweden,WCARSEI Index,Unnamed: 26,76959.0
        Sweden,WCARSEI Index,Unnamed: 27,59544.0
        Sweden,WCARSEI Index,Unnamed: 28,66141.0
        Sweden,WCARSEI Index,Unnamed: 29,108262.0
        Sweden,WCARSEI Index,Unnamed: 30,79892.0
        Sweden,WCARSEI Index,Unnamed: 31,94002.0
        Sweden,WCARSEI Index,Unnamed: 32,73880.0
        Sweden,WCARSEI Index,Unnamed: 33,71901.0
        Sweden,WCARSEI Index,Unnamed: 34,56285.0
        Sweden,WCARSEI Index,Unnamed: 35,138146.0
        Sweden,WCARSEI Index,Unnamed: 36,87397.0
        Sweden,WCARSEI Index,Unnamed: 37,99554.0
        Sweden,WCARSEI Index,Unnamed: 38,86309.0
        Sweden,WCARSEI Index,Unnamed: 39,104126.0
        Sweden,WCARSEI Index,Unnamed: 40,89404.0
        Sweden,WCARSEI Index,Unnamed: 41,100922.0
        Sweden,WCARSEI Index,Unnamed: 42,83805.0
        Sweden,WCARSEI Index,Unnamed: 43,104362.0
        Sweden,WCARSEI Index,Unnamed: 44,83229.0
        Sweden,WCARSEI Index,Unnamed: 45,96455.0
        Sweden,WCARSEI Index,Unnamed: 46,80669.0
        Sweden,WCARSEI Index,Unnamed: 47,92251.0
        Sweden,WCARSEI Index,Unnamed: 48,75733.0
        Sweden,WCARSEI Index,Unnamed: 49,81312.0
        Sweden,WCARSEI Index,Unnamed: 5,68971.0
        Sweden,WCARSEI Index,Unnamed: 50,70889.0
        Sweden,WCARSEI Index,Unnamed: 51,83944.0
        Sweden,WCARSEI Index,Unnamed: 52,67803.0
        Sweden,WCARSEI Index,Unnamed: 53,76534.0
        Sweden,WCARSEI Index,Unnamed: 54,64165.0
        Sweden,WCARSEI Index,Unnamed: 55,72826.0
        Sweden,WCARSEI Index,Unnamed: 56,56074.0
        Sweden,WCARSEI Index,Unnamed: 57,76188.0
        Sweden,WCARSEI Index,Unnamed: 58,61078.0
        Sweden,WCARSEI Index,Unnamed: 59,74657.0
        Sweden,WCARSEI Index,Unnamed: 6,63051.0
        Sweden,WCARSEI Index,Unnamed: 60,67976.0
        Sweden,WCARSEI Index,Unnamed: 61,77348.0
        Sweden,WCARSEI Index,Unnamed: 62,70594.0
        Sweden,WCARSEI Index,Unnamed: 63,87278.0
        Sweden,WCARSEI Index,Unnamed: 7,77532.0
        Sweden,WCARSEI Index,Unnamed: 8,63444.0
        Sweden,WCARSEI Index,Unnamed: 9,76191.0
        Switzerland,WCARCHI Index,Unnamed: 10,54512.0
        Switzerland,WCARCHI Index,Unnamed: 11,63994.0
        Switzerland,WCARCHI Index,Unnamed: 12,57224.0
        Switzerland,WCARCHI Index,Unnamed: 13,69308.0
        Switzerland,WCARCHI Index,Unnamed: 14,59154.0
        Switzerland,WCARCHI Index,Unnamed: 15,64934.0
        Switzerland,WCARCHI Index,Unnamed: 16,59251.0
        Switzerland,WCARCHI Index,Unnamed: 17,63328.0
        Switzerland,WCARCHI Index,Unnamed: 18,53006.0
        Switzerland,WCARCHI Index,Unnamed: 19,55373.0
        Switzerland,WCARCHI Index,Unnamed: 20,54228.0
        Switzerland,WCARCHI Index,Unnamed: 21,58408.0
        Switzerland,WCARCHI Index,Unnamed: 22,55526.0
        Switzerland,WCARCHI Index,Unnamed: 23,68050.0
        Switzerland,WCARCHI Index,Unnamed: 24,56497.0
        Switzerland,WCARCHI Index,Unnamed: 25,73272.0
        Switzerland,WCARCHI Index,Unnamed: 26,60355.0
        Switzerland,WCARCHI Index,Unnamed: 27,47749.0
        Switzerland,WCARCHI Index,Unnamed: 28,55452.0
        Switzerland,WCARCHI Index,Unnamed: 29,85156.0
        Switzerland,WCARCHI Index,Unnamed: 30,69174.0
        Switzerland,WCARCHI Index,Unnamed: 31,85071.0
        Switzerland,WCARCHI Index,Unnamed: 32,72065.0
        Switzerland,WCARCHI Index,Unnamed: 33,74430.0
        Switzerland,WCARCHI Index,Unnamed: 34,67377.0
        Switzerland,WCARCHI Index,Unnamed: 35,85821.0
        Switzerland,WCARCHI Index,Unnamed: 36,72089.0
        Switzerland,WCARCHI Index,Unnamed: 37,82545.0
        Switzerland,WCARCHI Index,Unnamed: 38,72565.0
        Switzerland,WCARCHI Index,Unnamed: 39,86149.0
        Switzerland,WCARCHI Index,Unnamed: 40,72769.0
        Switzerland,WCARCHI Index,Unnamed: 41,85136.0
        Switzerland,WCARCHI Index,Unnamed: 42,74146.0
        Switzerland,WCARCHI Index,Unnamed: 43,86080.0
        Switzerland,WCARCHI Index,Unnamed: 44,71957.0
        Switzerland,WCARCHI Index,Unnamed: 45,84190.0
        Switzerland,WCARCHI Index,Unnamed: 46,77796.0
        Switzerland,WCARCHI Index,Unnamed: 47,89523.0
        Switzerland,WCARCHI Index,Unnamed: 48,72275.0
        Switzerland,WCARCHI Index,Unnamed: 49,82806.0
        Switzerland,WCARCHI Index,Unnamed: 5,64811.0
        Switzerland,WCARCHI Index,Unnamed: 50,69231.0
        Switzerland,WCARCHI Index,Unnamed: 51,81510.0
        Switzerland,WCARCHI Index,Unnamed: 52,68395.0
        Switzerland,WCARCHI Index,Unnamed: 53,81619.0
        Switzerland,WCARCHI Index,Unnamed: 54,69961.0
        Switzerland,WCARCHI Index,Unnamed: 55,84554.0
        Switzerland,WCARCHI Index,Unnamed: 56,71751.0
        Switzerland,WCARCHI Index,Unnamed: 57,82613.0
        Switzerland,WCARCHI Index,Unnamed: 58,68216.0
        Switzerland,WCARCHI Index,Unnamed: 59,98180.0
        Switzerland,WCARCHI Index,Unnamed: 6,55796.0
        Switzerland,WCARCHI Index,Unnamed: 60,79130.0
        Switzerland,WCARCHI Index,Unnamed: 61,86220.0
        Switzerland,WCARCHI Index,Unnamed: 62,74264.0
        Switzerland,WCARCHI Index,Unnamed: 63,85621.0
        Switzerland,WCARCHI Index,Unnamed: 7,60443.0
        Switzerland,WCARCHI Index,Unnamed: 8,52690.0
        Switzerland,WCARCHI Index,Unnamed: 9,63805.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 10,4013.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 11,4028.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 12,4245.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 13,4403.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 14,4148.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 15,4359.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 16,4137.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 17,4167.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 18,4400.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 19,4902.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 20,5149.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 21,5006.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 22,4768.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 23,4734.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 24,4730.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 25,4700.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 26,4395.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 27,3241.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 28,4396.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 29,4226.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 30,3926.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 31,3808.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 32,3538.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 33,3497.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 34,3746.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 35,3825.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 36,3894.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 37,3707.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 38,3546.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 39,3552.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 40,3651.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 41,3705.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 42,3478.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 43,3514.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 44,3428.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 45,3376.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 46,3500.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 47,3474.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 48,2931.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 49,3148.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 5,1246.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 50,3092.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 51,2961.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 52,2802.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 53,3027.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 54,2647.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 55,2604.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 56,2860.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 57,2724.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 58,2341.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 59,2218.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 6,4017.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 60,2122.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 61,2015.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 62,1858.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 63,1723.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 7,4062.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 8,4203.0
        U.S Housing Starts (000's Units),NHSPSTOT Index,Unnamed: 9,4161.0
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 39,50.9
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 40,154.4876572
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 41,157.0086924
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 42,149.0199579
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 43,155.4252013
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 44,153.3433303
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 45,153.6261251
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 46,153.7430153
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 47,157.138511
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 48,154.121059
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 49,157.7066601
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 50,159.3323547
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 51,157.1218691
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 52,151.6567004
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 53,150.2682928
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 54,157.1622572
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 55,155.8255104
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 56,161.0616454
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 57,155.6678493
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 58,149.0079489
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 59,144.4430134
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 60,150.6486875
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 61,149.9087177
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 62,143.0212621
        U.S. Architecture Billing Index SA,ARCHWOTB Index,Unnamed: 63,145.1735283
        U.S. Housing Permits,NHSPATOT Index,Unnamed: 10,4346.0
        U.S. Housing Permits,NHSPATOT Index,Unnamed: 11,4327.0
        U.S. Housing Permits,NHSPATOT Index,Unnamed: 12,4598.0
        U.S. Housing Permits,NHSPATOT Index,Unnamed: 13,4550.0
        U.S. Housing Permits,NHSPATOT Index,Unnamed: 14,4620.0
